x,y,color,pen down?,x,y,color,pen down?,x,y,color,pen down?
166,2,15,true,166,0,105,true,166,998,65,true
167,2,15,true,167,0,105,true,167,998,65,true
168,2,15,true,168,0,105,true,168,998,65,true
169,2,15,true,169,0,105,true,169,998,65,true
170,2,15,true,170,0,105,true,170,998,65,true
171,2,15,true,171,0,105,true,171,998,65,true
172,2,15,true,172,0,105,true,172,998,65,true
173,2,15,true,173,0,105,true,173,998,65,true
174,2,15,true,174,0,105,true,174,998,65,true
175,2,15,true,175,0,105,true,175,998,65,true
176,2,15,true,176,0,105,true,176,998,65,true
177,2,15,true,177,0,105,true,177,998,65,true
178,2,15,true,178,0,105,true,178,998,65,true
179,2,15,true,179,0,105,true,179,998,65,true
180,2,15,true,180,0,105,true,180,998,65,true
181,2,15,true,181,0,105,true,181,998,65,true
182,2,15,true,182,0,105,true,182,998,65,true
183,2,15,true,183,0,105,true,183,998,65,true
184,2,15,true,184,0,105,true,184,998,65,true
185,2,15,true,185,0,105,true,185,998,65,true
186,2,15,true,186,0,105,true,186,998,65,true
187,2,15,true,187,0,105,true,187,998,65,true
188,2,15,true,188,0,105,true,188,998,65,true
189,2,15,true,189,0,105,true,189,998,65,true
190,3,15,true,190,0,105,true,190,997,65,true
191,3,15,true,191,0,105,true,191,997,65,true
192,3,15,true,192,0,105,true,192,997,65,true
193,3,15,true,193,0,105,true,193,997,65,true
194,3,15,true,194,0,105,true,194,997,65,true
195,3,15,true,195,0,105,true,195,997,65,true
196,3,15,true,196,0,105,true,196,997,65,true
197,3,15,true,197,0,105,true,197,997,65,true
198,3,15,true,198,0,105,true,198,997,65,true
199,3,15,true,199,0,105,true,199,997,65,true
200,3,15,true,200,0,105,true,200,997,65,true
201,3,15,true,201,0,105,true,201,997,65,true
202,3,15,true,202,0,105,true,202,997,65,true
203,3,15,true,203,0,105,true,203,997,65,true
204,3,15,true,204,0,105,true,204,997,65,true
205,3,15,true,205,0,105,true,205,997,65,true
206,2,15,true,206,1,105,true,206,997,65,true
207,2,15,true,207,1,105,true,207,997,65,true
208,2,15,true,208,1,105,true,208,997,65,true
209,2,15,true,209,1,105,true,209,997,65,true
210,2,15,true,210,1,105,true,210,997,65,true
211,2,15,true,211,1,105,true,211,997,65,true
212,2,15,true,212,1,105,true,212,997,65,true
213,2,15,true,213,1,105,true,213,997,65,true
214,2,15,true,214,1,105,true,214,997,65,true
215,2,15,true,215,1,105,true,215,997,65,true
216,2,15,true,216,1,105,true,216,997,65,true
217,2,15,true,217,1,105,true,217,997,65,true
218,2,15,true,218,1,105,true,218,997,65,true
219,2,15,true,219,1,105,true,219,997,65,true
220,2,15,true,220,1,105,true,220,997,65,true
221,2,15,true,221,1,105,true,221,997,65,true
222,2,15,true,222,1,105,true,222,997,65,true
223,2,15,true,223,1,105,true,223,997,65,true
224,2,15,true,224,1,105,true,224,997,65,true
225,2,15,true,225,1,105,true,225,997,65,true
226,2,15,true,226,1,105,true,226,997,65,true
227,2,15,true,227,1,105,true,227,997,65,true
228,2,15,true,228,1,105,true,228,997,65,true
229,2,15,true,229,1,105,true,229,997,65,true
230,2,15,true,230,1,105,true,230,997,65,true
231,2,15,true,231,1,105,true,231,997,65,true
232,2,15,true,232,1,105,true,232,997,65,true
233,2,15,true,233,1,105,true,233,997,65,true
234,2,15,true,234,1,105,true,234,997,65,true
235,2,15,true,235,1,105,true,235,997,65,true
236,2,15,true,236,1,105,true,236,997,65,true
237,2,15,true,237,1,105,true,237,997,65,true
238,2,15,true,238,1,105,true,238,997,65,true
239,2,15,true,239,1,105,true,239,997,65,true
240,2,15,true,240,1,105,true,240,997,65,true
241,2,15,true,241,1,105,true,241,997,65,true
242,2,15,true,242,1,105,true,242,997,65,true
243,2,15,true,243,1,105,true,243,997,65,true
244,2,15,true,244,1,105,true,244,997,65,true
245,2,15,true,245,1,105,true,245,997,65,true
246,2,15,true,246,1,105,true,246,997,65,true
247,2,15,true,247,1,105,true,247,997,65,true
248,2,15,true,248,1,105,true,248,997,65,true
249,2,15,true,249,1,105,true,249,997,65,true
250,2,15,true,250,1,105,true,250,997,65,true
251,2,15,true,251,1,105,true,251,997,65,true
252,2,15,true,252,1,105,true,252,997,65,true
253,2,15,true,253,1,105,true,253,997,65,true
254,2,15,true,254,1,105,true,254,997,65,true
255,2,15,true,255,1,105,true,255,997,65,true
256,2,15,true,256,1,105,true,256,997,65,true
257,2,15,true,257,1,105,true,257,997,65,true
258,3,15,true,258,1,105,true,258,996,65,true
259,3,15,true,259,1,105,true,259,996,65,true
260,3,15,true,260,1,105,true,260,996,65,true
261,3,15,true,261,1,105,true,261,996,65,true
262,3,15,true,262,1,105,true,262,996,65,true
263,3,15,true,263,1,105,true,263,996,65,true
264,3,15,true,264,1,105,true,264,996,65,true
265,3,15,true,265,1,105,true,265,996,65,true
266,3,15,true,266,1,105,true,266,996,65,true
267,3,15,true,267,1,105,true,267,996,65,true
268,3,15,true,268,1,105,true,268,996,65,true
269,3,15,true,269,1,105,true,269,996,65,true
270,3,15,true,270,1,105,true,270,996,65,true
271,3,15,true,271,1,105,true,271,996,65,true
272,3,15,true,272,1,105,true,272,996,65,true
273,3,15,true,273,1,105,true,273,996,65,true
274,3,15,true,274,1,105,true,274,996,65,true
275,3,15,true,275,1,105,true,275,996,65,true
276,3,15,true,276,1,105,true,276,996,65,true
277,3,15,true,277,1,105,true,277,996,65,true
278,3,15,true,278,1,105,true,278,996,65,true
279,3,15,true,279,1,105,true,279,996,65,true
280,3,15,true,280,1,105,true,280,996,65,true
281,3,15,true,281,1,105,true,281,996,65,true
282,3,15,true,282,1,105,true,282,996,65,true
283,3,15,true,283,1,105,true,283,996,65,true
284,3,15,true,284,1,105,true,284,996,65,true
285,4,15,true,285,1,105,true,285,995,65,true
286,4,15,true,286,1,105,true,286,995,65,true
287,4,15,true,287,1,105,true,287,995,65,true
288,4,15,true,288,1,105,true,288,995,65,true
289,4,15,true,289,1,105,true,289,995,65,true
290,4,15,true,290,1,105,true,290,995,65,true
291,4,15,true,291,1,105,true,291,995,65,true
292,4,15,true,292,1,105,true,292,995,65,true
293,4,15,true,293,1,105,true,293,995,65,true
294,4,15,true,294,1,105,true,294,995,65,true
295,4,15,true,295,1,105,true,295,995,65,true
296,4,15,true,296,1,105,true,296,995,65,true
297,4,15,true,297,1,105,true,297,995,65,true
298,4,15,true,298,1,105,true,298,995,65,true
299,4,15,true,299,1,105,true,299,995,65,true
300,4,15,true,300,1,105,true,300,995,65,true
301,4,15,true,301,1,105,true,301,995,65,true
302,4,15,true,302,1,105,true,302,995,65,true
303,4,15,true,303,1,105,true,303,995,65,true
304,4,15,true,304,1,105,true,304,995,65,true
305,4,15,true,305,1,105,true,305,995,65,true
306,4,15,true,306,1,105,true,306,995,65,true
307,4,15,true,307,1,105,true,307,995,65,true
308,4,15,true,308,1,105,true,308,995,65,true
309,4,15,true,309,1,105,true,309,995,65,true
310,4,15,true,310,1,105,true,310,995,65,true
311,4,15,true,311,1,105,true,311,995,65,true
312,4,15,true,312,1,105,true,312,995,65,true
313,4,15,true,313,1,105,true,313,995,65,true
314,4,15,true,314,1,105,true,314,995,65,true
315,4,15,true,315,1,105,true,315,995,65,true
316,4,15,true,316,1,105,true,316,995,65,true
317,4,15,true,317,1,105,true,317,995,65,true
318,4,15,true,318,1,105,true,318,995,65,true
319,4,15,true,319,1,105,true,319,995,65,true
320,4,15,true,320,1,105,true,320,995,65,true
321,4,15,true,321,1,105,true,321,995,65,true
322,4,15,true,322,1,105,true,322,995,65,true
323,5,15,true,323,1,105,true,323,994,65,true
324,5,15,true,324,1,105,true,324,994,65,true
325,5,15,true,325,1,105,true,325,994,65,true
326,5,15,true,326,1,105,true,326,994,65,true
327,5,15,true,327,1,105,true,327,994,65,true
328,5,15,true,328,1,105,true,328,994,65,true
329,5,15,true,329,1,105,true,329,994,65,true
330,5,15,true,330,1,105,true,330,994,65,true
331,5,15,true,331,1,105,true,331,994,65,true
332,5,15,true,332,1,105,true,332,994,65,true
333,5,15,true,333,1,105,true,333,994,65,true
334,5,15,true,334,1,105,true,334,994,65,true
335,5,15,true,335,1,105,true,335,994,65,true
336,5,15,true,336,1,105,true,336,994,65,true
337,5,15,true,337,1,105,true,337,994,65,true
338,5,15,true,338,1,105,true,338,994,65,true
339,5,15,true,339,1,105,true,339,994,65,true
340,5,15,true,340,1,105,true,340,994,65,true
341,5,15,true,341,1,105,true,341,994,65,true
342,5,15,true,342,1,105,true,342,994,65,true
343,5,15,true,343,1,105,true,343,994,65,true
344,5,15,true,344,1,105,true,344,994,65,true
345,5,15,true,345,1,105,true,345,994,65,true
346,5,15,true,346,1,105,true,346,994,65,true
347,5,15,true,347,1,105,true,347,994,65,true
348,5,15,true,348,1,105,true,348,994,65,true
349,5,15,true,349,1,105,true,349,994,65,true
350,5,15,true,350,1,105,true,350,994,65,true
351,5,15,true,351,1,105,true,351,994,65,true
352,5,15,true,352,1,105,true,352,994,65,true
353,5,15,true,353,1,105,true,353,994,65,true
354,5,15,true,354,1,105,true,354,994,65,true
355,5,15,true,355,1,105,true,355,994,65,true
356,5,15,true,356,1,105,true,356,994,65,true
357,5,15,true,357,1,105,true,357,994,65,true
358,5,15,true,358,1,105,true,358,994,65,true
359,5,15,true,359,1,105,true,359,994,65,true
360,5,15,true,360,1,105,true,360,994,65,true
361,5,15,true,361,1,105,true,361,994,65,true
362,5,15,true,362,1,105,true,362,994,65,true
363,5,15,true,363,1,105,true,363,994,65,true
364,5,15,true,364,1,105,true,364,994,65,true
365,5,15,true,365,1,105,true,365,994,65,true
366,5,15,true,366,1,105,true,366,994,65,true
367,5,15,true,367,1,105,true,367,994,65,true
368,5,15,true,368,1,105,true,368,994,65,true
369,5,15,true,369,1,105,true,369,994,65,true
370,5,15,true,370,1,105,true,370,994,65,true
371,5,15,true,371,1,105,true,371,994,65,true
372,6,15,true,372,1,105,true,372,993,65,true
373,6,15,true,373,1,105,true,373,993,65,true
374,6,15,true,374,1,105,true,374,993,65,true
375,6,15,true,375,1,105,true,375,993,65,true
376,6,15,true,376,1,105,true,376,993,65,true
377,6,15,true,377,1,105,true,377,993,65,true
378,6,15,true,378,1,105,true,378,993,65,true
379,6,15,true,379,1,105,true,379,993,65,true
380,6,15,true,380,1,105,true,380,993,65,true
381,6,15,true,381,1,105,true,381,993,65,true
382,6,15,true,382,1,105,true,382,993,65,true
383,6,15,true,383,1,105,true,383,993,65,true
384,6,15,true,384,1,105,true,384,993,65,true
385,6,15,true,385,1,105,true,385,993,65,true
386,6,15,true,386,1,105,true,386,993,65,true
387,6,15,true,387,1,105,true,387,993,65,true
388,6,15,true,388,1,105,true,388,993,65,true
389,6,15,true,389,1,105,true,389,993,65,true
390,6,15,true,390,1,105,true,390,993,65,true
391,6,15,true,391,1,105,true,391,993,65,true
392,6,15,true,392,1,105,true,392,993,65,true
393,6,15,true,393,1,105,true,393,993,65,true
394,6,15,true,394,1,105,true,394,993,65,true
395,6,15,true,395,1,105,true,395,993,65,true
396,6,15,true,396,1,105,true,396,993,65,true
397,6,15,true,397,1,105,true,397,993,65,true
398,6,15,true,398,1,105,true,398,993,65,true
399,6,15,true,399,1,105,true,399,993,65,true
400,6,15,true,400,1,105,true,400,993,65,true
401,6,15,true,401,1,105,true,401,993,65,true
402,6,15,true,402,1,105,true,402,993,65,true
403,6,15,true,403,1,105,true,403,993,65,true
404,6,15,true,404,1,105,true,404,993,65,true
405,6,15,true,405,1,105,true,405,993,65,true
406,6,15,true,406,1,105,true,406,993,65,true
407,6,15,true,407,1,105,true,407,993,65,true
408,6,15,true,408,1,105,true,408,993,65,true
409,6,15,true,409,1,105,true,409,993,65,true
410,6,15,true,410,1,105,true,410,993,65,true
411,6,15,true,411,1,105,true,411,993,65,true
412,6,15,true,412,1,105,true,412,993,65,true
413,6,15,true,413,1,105,true,413,993,65,true
414,6,15,true,414,1,105,true,414,993,65,true
415,6,15,true,415,1,105,true,415,993,65,true
416,6,15,true,416,1,105,true,416,993,65,true
417,6,15,true,417,1,105,true,417,993,65,true
418,6,15,true,418,1,105,true,418,993,65,true
419,6,15,true,419,1,105,true,419,993,65,true
420,6,15,true,420,1,105,true,420,993,65,true
421,6,15,true,421,1,105,true,421,993,65,true
422,6,15,true,422,1,105,true,422,993,65,true
423,6,15,true,423,1,105,true,423,993,65,true
424,6,15,true,424,1,105,true,424,993,65,true
425,6,15,true,425,1,105,true,425,993,65,true
426,6,15,true,426,1,105,true,426,993,65,true
427,6,15,true,427,1,105,true,427,993,65,true
428,6,15,true,428,1,105,true,428,993,65,true
429,6,15,true,429,1,105,true,429,993,65,true
430,6,15,true,430,1,105,true,430,993,65,true
431,6,15,true,431,1,105,true,431,993,65,true
432,6,15,true,432,1,105,true,432,993,65,true
433,6,15,true,433,1,105,true,433,993,65,true
434,6,15,true,434,1,105,true,434,993,65,true
435,6,15,true,435,1,105,true,435,993,65,true
436,6,15,true,436,1,105,true,436,993,65,true
437,6,15,true,437,1,105,true,437,993,65,true
438,7,15,true,438,1,105,true,438,992,65,true
439,7,15,true,439,1,105,true,439,992,65,true
440,7,15,true,440,1,105,true,440,992,65,true
441,7,15,true,441,1,105,true,441,992,65,true
442,7,15,true,442,1,105,true,442,992,65,true
443,7,15,true,443,1,105,true,443,992,65,true
444,7,15,true,444,1,105,true,444,992,65,true
445,7,15,true,445,1,105,true,445,992,65,true
446,7,15,true,446,1,105,true,446,992,65,true
447,7,15,true,447,1,105,true,447,992,65,true
448,7,15,true,448,1,105,true,448,992,65,true
449,7,15,true,449,1,105,true,449,992,65,true
450,7,15,true,450,1,105,true,450,992,65,true
451,7,15,true,451,1,105,true,451,992,65,true
452,7,15,true,452,1,105,true,452,992,65,true
453,7,15,true,453,1,105,true,453,992,65,true
454,7,15,true,454,1,105,true,454,992,65,true
455,7,15,true,455,1,105,true,455,992,65,true
456,6,15,true,456,2,105,true,456,992,65,true
457,6,15,true,457,2,105,true,457,992,65,true
458,6,15,true,458,2,105,true,458,992,65,true
459,6,15,true,459,2,105,true,459,992,65,true
460,6,15,true,460,2,105,true,460,992,65,true
461,6,15,true,461,2,105,true,461,992,65,true
462,6,15,true,462,2,105,true,462,992,65,true
463,6,15,true,463,2,105,true,463,992,65,true
464,7,15,true,464,2,105,true,464,991,65,true
465,7,15,true,465,2,105,true,465,991,65,true
466,7,15,true,466,2,105,true,466,991,65,true
467,7,15,true,467,2,105,true,467,991,65,true
468,7,15,true,468,2,105,true,468,991,65,true
469,7,15,true,469,2,105,true,469,991,65,true
470,6,15,true,470,3,105,true,470,991,65,true
471,6,15,true,471,3,105,true,471,991,65,true
472,6,15,true,472,3,105,true,472,991,65,true
473,6,15,true,473,3,105,true,473,991,65,true
474,6,15,true,474,3,105,true,474,991,65,true
475,6,15,true,475,3,105,true,475,991,65,true
476,6,15,true,476,3,105,true,476,991,65,true
477,6,15,true,477,3,105,true,477,991,65,true
478,6,15,true,478,3,105,true,478,991,65,true
479,6,15,true,479,3,105,true,479,991,65,true
480,6,15,true,480,3,105,true,480,991,65,true
481,6,15,true,481,3,105,true,481,991,65,true
482,6,15,true,482,3,105,true,482,991,65,true
483,6,15,true,483,3,105,true,483,991,65,true
484,6,15,true,484,3,105,true,484,991,65,true
485,6,15,true,485,3,105,true,485,991,65,true
486,6,15,true,486,3,105,true,486,991,65,true
487,6,15,true,487,3,105,true,487,991,65,true
488,6,15,true,488,3,105,true,488,991,65,true
489,6,15,true,489,3,105,true,489,991,65,true
490,6,15,true,490,3,105,true,490,991,65,true
491,6,15,true,491,3,105,true,491,991,65,true
492,6,15,true,492,3,105,true,492,991,65,true
493,6,15,true,493,3,105,true,493,991,65,true
494,6,15,true,494,3,105,true,494,991,65,true
495,6,15,true,495,3,105,true,495,991,65,true
496,6,15,true,496,3,105,true,496,991,65,true
497,6,15,true,497,3,105,true,497,991,65,true
498,6,15,true,498,3,105,true,498,991,65,true
499,6,15,true,499,3,105,true,499,991,65,true
500,6,15,true,500,3,105,true,500,991,65,true
501,6,15,true,501,3,105,true,501,991,65,true
502,6,15,true,502,3,105,true,502,991,65,true
503,6,15,true,503,3,105,true,503,991,65,true
504,6,15,true,504,3,105,true,504,991,65,true
505,6,15,true,505,3,105,true,505,991,65,true
506,6,15,true,506,3,105,true,506,991,65,true
507,6,15,true,507,3,105,true,507,991,65,true
508,6,15,true,508,3,105,true,508,991,65,true
509,6,15,true,509,3,105,true,509,991,65,true
510,6,15,true,510,3,105,true,510,991,65,true
511,6,15,true,511,3,105,true,511,991,65,true
512,6,15,true,512,3,105,true,512,991,65,true
513,6,15,true,513,3,105,true,513,991,65,true
514,6,15,true,514,3,105,true,514,991,65,true
515,6,15,true,515,3,105,true,515,991,65,true
516,6,15,true,516,3,105,true,516,991,65,true
517,6,15,true,517,3,105,true,517,991,65,true
518,6,15,true,518,3,105,true,518,991,65,true
519,6,15,true,519,3,105,true,519,991,65,true
520,6,15,true,520,3,105,true,520,991,65,true
521,6,15,true,521,3,105,true,521,991,65,true
522,6,15,true,522,3,105,true,522,991,65,true
523,6,15,true,523,3,105,true,523,991,65,true
524,6,15,true,524,3,105,true,524,991,65,true
525,6,15,true,525,3,105,true,525,991,65,true
526,6,15,true,526,3,105,true,526,991,65,true
527,6,15,true,527,3,105,true,527,991,65,true
528,6,15,true,528,3,105,true,528,991,65,true
529,6,15,true,529,3,105,true,529,991,65,true
530,6,15,true,530,3,105,true,530,991,65,true
531,6,15,true,531,3,105,true,531,991,65,true
532,6,15,true,532,3,105,true,532,991,65,true
533,6,15,true,533,3,105,true,533,991,65,true
534,6,15,true,534,3,105,true,534,991,65,true
535,6,15,true,535,3,105,true,535,991,65,true
536,6,15,true,536,3,105,true,536,991,65,true
537,6,15,true,537,3,105,true,537,991,65,true
538,6,15,true,538,3,105,true,538,991,65,true
539,6,15,true,539,3,105,true,539,991,65,true
540,6,15,true,540,3,105,true,540,991,65,true
541,6,15,true,541,3,105,true,541,991,65,true
542,7,15,true,542,3,105,true,542,990,65,true
543,7,15,true,543,3,105,true,543,990,65,true
544,7,15,true,544,3,105,true,544,990,65,true
545,8,15,true,545,3,105,true,545,989,65,true
546,8,15,true,546,3,105,true,546,989,65,true
547,8,15,true,547,3,105,true,547,989,65,true
548,8,15,true,548,3,105,true,548,989,65,true
549,8,15,true,549,3,105,true,549,989,65,true
550,8,15,true,550,3,105,true,550,989,65,true
551,8,15,true,551,3,105,true,551,989,65,true
552,8,15,true,552,3,105,true,552,989,65,true
553,8,15,true,553,3,105,true,553,989,65,true
554,8,15,true,554,3,105,true,554,989,65,true
555,8,15,true,555,3,105,true,555,989,65,true
556,8,15,true,556,3,105,true,556,989,65,true
557,8,15,true,557,3,105,true,557,989,65,true
558,8,15,true,558,3,105,true,558,989,65,true
559,8,15,true,559,3,105,true,559,989,65,true
560,9,15,true,560,3,105,true,560,988,65,true
561,9,15,true,561,3,105,true,561,988,65,true
562,9,15,true,562,3,105,true,562,988,65,true
563,9,15,true,563,3,105,true,563,988,65,true
564,9,15,true,564,3,105,true,564,988,65,true
565,9,15,true,565,3,105,true,565,988,65,true
566,9,15,true,566,3,105,true,566,988,65,true
567,9,15,true,567,3,105,true,567,988,65,true
568,9,15,true,568,3,105,true,568,988,65,true
569,9,15,true,569,3,105,true,569,988,65,true
570,9,15,true,570,3,105,true,570,988,65,true
571,9,15,true,571,3,105,true,571,988,65,true
572,9,15,true,572,3,105,true,572,988,65,true
573,9,15,true,573,3,105,true,573,988,65,true
574,9,15,true,574,3,105,true,574,988,65,true
575,9,15,true,575,3,105,true,575,988,65,true
576,9,15,true,576,3,105,true,576,988,65,true
577,9,15,true,577,3,105,true,577,988,65,true
578,9,15,true,578,3,105,true,578,988,65,true
579,9,15,true,579,3,105,true,579,988,65,true
